EndFiscalYear,UniqueIndividual_ID,Gender,Region_MostRecentPlacement,Age_Category,TotalAggregatedDays_Segregation
2025,2025-07908-SG,Female,Eastern,25 to 49,1
2025,2025-07909-SG,Male ,Eastern,25 to 49,6
2025,2025-07910-SG,Female,Northern,25 to 49,2
2025,2025-07911-SG,Male ,Toronto,25 to 49,91
2025,2025-07912-SG,Male ,Western,50+,1
2025,2025-07913-SG,Male ,Northern,25 to 49,37
2025,2025-07914-SG,Female,Eastern,25 to 49,2
2025,2025-07915-SG,Male ,Central,25 to 49,7
2025,2025-07916-SG,Male ,Western,25 to 49,29
2025,2025-07917-SG,Male ,Central,25 to 49,2
2025,2025-07918-SG,Male ,Central,25 to 49,13
2025,2025-07919-SG,Female,Western,18 to 24,9
2025,2025-07920-SG,Male ,Western,25 to 49,2
2025,2025-07921-SG,Male ,Central,18 to 24,10
2025,2025-07922-SG,Male ,Toronto,25 to 49,16
2025,2025-07923-SG,Male ,Toronto,18 to 24,3
2025,2025-07924-SG,Female,Central,25 to 49,42
2025,2025-07925-SG,Male ,Eastern,25 to 49,3
2025,2025-07926-SG,Male ,Western,25 to 49,1
2025,2025-07927-SG,Female,Toronto,25 to 49,13
2025,2025-07928-SG,Male ,Western,18 to 24,4
2025,2025-07929-SG,Male ,Toronto,18 to 24,2
2025,2025-07930-SG,Female,Central,25 to 49,34
2025,2025-07931-SG,Female,Central,25 to 49,11
2025,2025-07932-SG,Male ,Toronto,25 to 49,22
2025,2025-07933-SG,Male ,Western,25 to 49,1
2025,2025-07934-SG,Male ,Western,18 to 24,21
2025,2025-07935-SG,Female,Northern,25 to 49,3
2025,2025-07936-SG,Male ,Toronto,50+,3
2025,2025-07937-SG,Male ,Western,25 to 49,2
2025,2025-07938-SG,Female,Central,18 to 24,91
2025,2025-07939-SG,Male ,Northern,25 to 49,1
2025,2025-07940-SG,Male ,Central,25 to 49,14
2025,2025-07941-SG,Male ,Toronto,25 to 49,29
2025,2025-07942-SG,Female,Northern,25 to 49,2
2025,2025-07943-SG,Female,Northern,18 to 24,2
2025,2025-07944-SG,Male ,Central,18 to 24,3
2025,2025-07945-SG,Male ,Toronto,25 to 49,19
2025,2025-07946-SG,Male ,Toronto,25 to 49,6
2025,2025-07947-SG,Male ,Central,25 to 49,18
2025,2025-07948-SG,Male ,Toronto,25 to 49,6
2025,2025-07949-SG,Male ,Eastern,25 to 49,6
2025,2025-07950-SG,Male ,Northern,18 to 24,1
2025,2025-07951-SG,Female,Central,25 to 49,4
2025,2025-07952-SG,Male ,Eastern,25 to 49,25
2025,2025-07953-SG,Male ,Western,25 to 49,28
2025,2025-07954-SG,Female,Central,18 to 24,79
2025,2025-07955-SG,Male ,Eastern,25 to 49,2
2025,2025-07956-SG,Female,Central,25 to 49,2
2025,2025-07957-SG,Male ,Western,50+,23
2025,2025-07958-SG,Male ,Central,25 to 49,5
2025,2025-07959-SG,Male ,Northern,25 to 49,1
2025,2025-07960-SG,Male ,Central,25 to 49,43
2025,2025-07961-SG,Male ,Northern,18 to 24,3
2025,2025-07962-SG,Male ,Central,18 to 24,3
2025,2025-07963-SG,Female,Central,25 to 49,2
2025,2025-07964-SG,Male ,Toronto,25 to 49,1
2025,2025-07965-SG,Male ,Central,50+,23
2025,2025-07966-SG,Male ,Eastern,25 to 49,4
2025,2025-07967-SG,Male ,Toronto,25 to 49,4
2025,2025-07968-SG,Female,Central,25 to 49,4
2025,2025-07969-SG,Female,Western,25 to 49,2
2025,2025-07970-SG,Female,Eastern,25 to 49,5
2025,2025-07971-SG,Female,Central,25 to 49,1
2025,2025-07972-SG,Male ,Central,25 to 49,4
2025,2025-07973-SG,Male ,Central,25 to 49,1
2025,2025-07974-SG,Male ,Northern,25 to 49,1
2025,2025-07975-SG,Female,Central,18 to 24,2
2025,2025-07976-SG,Male ,Toronto,25 to 49,3
2025,2025-07977-SG,Female,Central,25 to 49,86
2025,2025-07978-SG,Male ,Western,18 to 24,2
2025,2025-07979-SG,Male ,Eastern,25 to 49,6
2025,2025-07980-SG,Male ,Central,25 to 49,1
2025,2025-07981-SG,Male ,Central,18 to 24,5
2025,2025-07982-SG,Male ,Western,25 to 49,121
2025,2025-07983-SG,Male ,Central,18 to 24,4
2025,2025-07984-SG,Male ,Toronto,25 to 49,2
2025,2025-07985-SG,Male ,Toronto,25 to 49,6
2025,2025-07986-SG,Female,Central,25 to 49,70
2025,2025-07987-SG,Male ,Central,25 to 49,1
2025,2025-07988-SG,Male ,Central,18 to 24,3
2025,2025-07989-SG,Male ,Western,50+,1
2025,2025-07990-SG,Male ,Western,25 to 49,1
2025,2025-07991-SG,Male ,Eastern,18 to 24,2
2025,2025-07992-SG,Female,Eastern,25 to 49,2
2025,2025-07993-SG,Female,Central,25 to 49,29
2025,2025-07994-SG,Male ,Central,25 to 49,8
2025,2025-07995-SG,Female,Western,25 to 49,5
2025,2025-07996-SG,Male ,Central,18 to 24,2
2025,2025-07997-SG,Female,Central,25 to 49,24
2025,2025-07998-SG,Male ,Western,25 to 49,1
2025,2025-07999-SG,Male ,Toronto,25 to 49,5
2025,2025-08000-SG,Male ,Central,25 to 49,8
2025,2025-08001-SG,Female,Central,25 to 49,17
2025,2025-08002-SG,Male ,Eastern,25 to 49,1
2025,2025-08003-SG,Male ,Toronto,50+,37
2025,2025-08004-SG,Female,Central,25 to 49,1
2025,2025-08005-SG,Male ,Central,18 to 24,6
2025,2025-08006-SG,Male ,Central,18 to 24,13
2025,2025-08007-SG,Male ,Toronto,18 to 24,9
2025,2025-08008-SG,Female,Central,25 to 49,1
2025,2025-08009-SG,Male ,Toronto,50+,9
2025,2025-08010-SG,Male ,Toronto,50+,5
2025,2025-08011-SG,Male ,Western,18 to 24,1
2025,2025-08012-SG,Male ,Western,50+,1
2025,2025-08013-SG,Female,Central,25 to 49,3
2025,2025-08014-SG,Male ,Central,50+,3
2025,2025-08015-SG,Male ,Central,25 to 49,12
2025,2025-08016-SG,Male ,Eastern,25 to 49,8
2025,2025-08017-SG,Female,Central,25 to 49,91
2025,2025-08018-SG,Male ,Eastern,25 to 49,2
2025,2025-08019-SG,Male ,Eastern,25 to 49,2
2025,2025-08020-SG,Male ,Toronto,25 to 49,1
2025,2025-08021-SG,Male ,Toronto,25 to 49,143
2025,2025-08022-SG,Female,Central,25 to 49,24
2025,2025-08023-SG,Female,Central,25 to 49,21
2025,2025-08024-SG,Male ,Toronto,25 to 49,12
2025,2025-08025-SG,Male ,Eastern,25 to 49,4
2025,2025-08026-SG,Female,Central,25 to 49,2
2025,2025-08027-SG,Male ,Eastern,25 to 49,4
2025,2025-08028-SG,Male ,Eastern,25 to 49,3
2025,2025-08029-SG,Male ,Central,50+,1
2025,2025-08030-SG,Male ,Toronto,50+,84
2025,2025-08031-SG,Male ,Central,25 to 49,3
2025,2025-08032-SG,Female,Central,25 to 49,85
2025,2025-08033-SG,Male ,Northern,25 to 49,7
2025,2025-08034-SG,Male ,Toronto,18 to 24,6
2025,2025-08035-SG,Male ,Eastern,25 to 49,1
2025,2025-08036-SG,Male ,Eastern,25 to 49,3
2025,2025-08037-SG,Male ,Central,25 to 49,2
2025,2025-08038-SG,Female,Central,25 to 49,9
2025,2025-08039-SG,Male ,Central,25 to 49,1
2025,2025-08040-SG,Male ,Toronto,25 to 49,9
2025,2025-08041-SG,Male ,Eastern,18 to 24,1
2025,2025-08042-SG,Female,Western,25 to 49,2
2025,2025-08043-SG,Male ,Toronto,50+,202
2025,2025-08044-SG,Female,Northern,25 to 49,1
2025,2025-08045-SG,Male ,Toronto,50+,170
2025,2025-08046-SG,Male ,Eastern,25 to 49,3
2025,2025-08047-SG,Male ,Western,25 to 49,1
2025,2025-08048-SG,Male ,Toronto,25 to 49,9
2025,2025-08049-SG,Female,Central,25 to 49,3
2025,2025-08050-SG,Male ,Western,18 to 24,10
2025,2025-08051-SG,Female,Central,25 to 49,5
2025,2025-08052-SG,Male ,Eastern,25 to 49,2
2025,2025-08053-SG,Male ,Central,25 to 49,4
2025,2025-08054-SG,Male ,Western,18 to 24,11
2025,2025-08055-SG,Male ,Toronto,25 to 49,4
2025,2025-08056-SG,Male ,Central,25 to 49,7
2025,2025-08057-SG,Male ,Toronto,50+,190
2025,2025-08058-SG,Male ,Toronto,25 to 49,15
2025,2025-08059-SG,Male ,Western,25 to 49,1
2025,2025-08060-SG,Male ,Eastern,25 to 49,13
2025,2025-08061-SG,Female,Central,25 to 49,9
2025,2025-08062-SG,Male ,Central,18 to 24,2
2025,2025-08063-SG,Male ,Toronto,25 to 49,52
2025,2025-08064-SG,Female,Western,25 to 49,4
2025,2025-08065-SG,Male ,Eastern,25 to 49,1
2025,2025-08066-SG,Female,Western,25 to 49,1
2025,2025-08067-SG,Male ,Eastern,25 to 49,11
2025,2025-08068-SG,Female,Central,25 to 49,41
2025,2025-08069-SG,Male ,Central,25 to 49,2
2025,2025-08070-SG,Male ,Western,50+,30
2025,2025-08071-SG,Male ,Central,25 to 49,6
2025,2025-08072-SG,Female,Central,25 to 49,5
2025,2025-08073-SG,Female,Central,25 to 49,82
2025,2025-08074-SG,Female,Central,25 to 49,90
2025,2025-08075-SG,Female,Central,18 to 24,15
2025,2025-08076-SG,Male ,Toronto,25 to 49,3
2025,2025-08077-SG,Male ,Western,25 to 49,58
2025,2025-08078-SG,Male ,Eastern,50+,72
2025,2025-08079-SG,Female,Central,25 to 49,4
2025,2025-08080-SG,Female,Central,18 to 24,83
2025,2025-08081-SG,Male ,Western,25 to 49,34
2025,2025-08082-SG,Female,Central,18 to 24,11
2025,2025-08083-SG,Female,Western,25 to 49,2
2025,2025-08084-SG,Female,Toronto,25 to 49,94
2025,2025-08085-SG,Female,Central,25 to 49,59
2025,2025-08086-SG,Female,Central,25 to 49,9
2025,2025-08087-SG,Female,Central,25 to 49,2
2025,2025-08088-SG,Male ,Western,18 to 24,10
2025,2025-08089-SG,Female,Northern,25 to 49,2
2025,2025-08090-SG,Female,Central,25 to 49,22
2025,2025-08091-SG,Female,Western,25 to 49,113
2025,2025-08092-SG,Male ,Northern,25 to 49,6
2025,2025-08093-SG,Male ,Western,25 to 49,7
2025,2025-08094-SG,Male ,Western,25 to 49,3
2025,2025-08095-SG,Female,Central,18 to 24,54
2025,2025-08096-SG,Male ,Central,25 to 49,13
2025,2025-08097-SG,Female,Central,25 to 49,4
2025,2025-08098-SG,Female,Northern,25 to 49,2
2025,2025-08099-SG,Male ,Northern,25 to 49,18
2025,2025-08100-SG,Male ,Central,25 to 49,1
2025,2025-08101-SG,Male ,Central,25 to 49,5
2025,2025-08102-SG,Male ,Western,25 to 49,3
2025,2025-08103-SG,Female,Eastern,18 to 24,103
2025,2025-08104-SG,Male ,Central,18 to 24,14
2025,2025-08105-SG,Female,Central,18 to 24,4
2025,2025-08106-SG,Male ,Central,25 to 49,1
2025,2025-08107-SG,Male ,Toronto,18 to 24,30
2025,2025-08108-SG,Male ,Eastern,25 to 49,1
2025,2025-08109-SG,Female,Northern,25 to 49,4
2025,2025-08110-SG,Female,Western,18 to 24,2
2025,2025-08111-SG,Female,Western,25 to 49,6
2025,2025-08112-SG,Male ,Toronto,25 to 49,6
2025,2025-08113-SG,Female,Northern,25 to 49,27
2025,2025-08114-SG,Male ,Toronto,25 to 49,1
2025,2025-08115-SG,Male ,Central,25 to 49,22
2025,2025-08116-SG,Male ,Toronto,25 to 49,10
2025,2025-08117-SG,Male ,Western,18 to 24,70
2025,2025-08118-SG,Female,Eastern,18 to 24,1
2025,2025-08119-SG,Male ,Northern,25 to 49,2
2025,2025-08120-SG,Female,Eastern,25 to 49,2
2025,2025-08121-SG,Male ,Western,18 to 24,3
2025,2025-08122-SG,Female,Central,25 to 49,25
2025,2025-08123-SG,Male ,Central,18 to 24,1
2025,2025-08124-SG,Male ,Eastern,25 to 49,2
2025,2025-08125-SG,Male ,Northern,25 to 49,8
2025,2025-08126-SG,Male ,Western,50+,2
2025,2025-08127-SG,Male ,Toronto,25 to 49,98
2025,2025-08128-SG,Male ,Western,25 to 49,1
2025,2025-08129-SG,Male ,Toronto,25 to 49,10
2025,2025-08130-SG,Male ,Toronto,18 to 24,13
2025,2025-08131-SG,Male ,Western,25 to 49,1
2025,2025-08132-SG,Male ,Central,50+,27
2025,2025-08133-SG,Female,Eastern,25 to 49,1
2025,2025-08134-SG,Male ,Northern,25 to 49,3
2025,2025-08135-SG,Male ,Toronto,25 to 49,35
2025,2025-08136-SG,Female,Central,25 to 49,1
2025,2025-08137-SG,Male ,Eastern,25 to 49,1
2025,2025-08138-SG,Male ,Central,18 to 24,2
2025,2025-08139-SG,Female,Western,25 to 49,3
2025,2025-08140-SG,Female,Central,25 to 49,126
2025,2025-08141-SG,Male ,Northern,50+,22
2025,2025-08142-SG,Female,Central,50+,1
2025,2025-08143-SG,Male ,Northern,25 to 49,6
2025,2025-08144-SG,Male ,Eastern,50+,2
2025,2025-08145-SG,Male ,Western,25 to 49,6
2025,2025-08146-SG,Male ,Toronto,25 to 49,4
2025,2025-08147-SG,Female,Central,25 to 49,2
2025,2025-08148-SG,Male ,Eastern,25 to 49,17
2025,2025-08149-SG,Male ,Western,25 to 49,2
2025,2025-08150-SG,Male ,Toronto,50+,1
2025,2025-08151-SG,Male ,Central,25 to 49,1
2025,2025-08152-SG,Female,Central,50+,3
2025,2025-08153-SG,Male ,Toronto,25 to 49,40
2025,2025-08154-SG,Male ,Northern,25 to 49,1
2025,2025-08155-SG,Male ,Northern,25 to 49,2
2025,2025-08156-SG,Male ,Toronto,25 to 49,1
2025,2025-08157-SG,Male ,Eastern,25 to 49,6
2025,2025-08158-SG,Male ,Western,25 to 49,3
2025,2025-08159-SG,Male ,Central,18 to 24,27
2025,2025-08160-SG,Male ,Eastern,25 to 49,4
2025,2025-08161-SG,Female,Northern,50+,1
2025,2025-08162-SG,Male ,Central,50+,38
2025,2025-08163-SG,Female,Western,25 to 49,1
2025,2025-08164-SG,Female,Central,25 to 49,9
2025,2025-08165-SG,Female,Eastern,18 to 24,1
2025,2025-08166-SG,Male ,Toronto,25 to 49,3
2025,2025-08167-SG,Male ,Central,25 to 49,39
2025,2025-08168-SG,Female,Eastern,25 to 49,2
2025,2025-08169-SG,Male ,Toronto,18 to 24,2
2025,2025-08170-SG,Male ,Northern,50+,6
2025,2025-08171-SG,Male ,Western,18 to 24,1
2025,2025-08173-SG,Male ,Western,18 to 24,33
2025,2025-08174-SG,Male ,Northern,25 to 49,6
2025,2025-08175-SG,Male ,Central,50+,15
2025,2025-08176-SG,Male ,Western,50+,13
2025,2025-08177-SG,Female,Central,25 to 49,92
2025,2025-08178-SG,Male ,Toronto,25 to 49,25
2025,2025-08179-SG,Male ,Western,25 to 49,2
2025,2025-08180-SG,Male ,Western,25 to 49,2
2025,2025-08181-SG,Male ,Central,25 to 49,4
2025,2025-08182-SG,Male ,Western,25 to 49,1
2025,2025-08183-SG,Female,Central,50+,4
2025,2025-08184-SG,Male ,Toronto,18 to 24,99
2025,2025-08185-SG,Female,Central,25 to 49,1
2025,2025-08186-SG,Male ,Central,25 to 49,1
2025,2025-08187-SG,Female,Northern,25 to 49,2
2025,2025-08188-SG,Female,Central,25 to 49,5
2025,2025-08189-SG,Male ,Central,25 to 49,8
2025,2025-08190-SG,Female,Western,25 to 49,5
2025,2025-08191-SG,Male ,Toronto,25 to 49,117
2025,2025-08192-SG,Male ,Eastern,25 to 49,4
2025,2025-08193-SG,Male ,Central,25 to 49,1
2025,2025-08194-SG,Male ,Toronto,18 to 24,2
2025,2025-08195-SG,Male ,Northern,18 to 24,5
2025,2025-08196-SG,Male ,Toronto,25 to 49,7
2025,2025-08197-SG,Male ,Northern,25 to 49,1
2025,2025-08198-SG,Female,Central,25 to 49,5
2025,2025-08199-SG,Male ,Central,25 to 49,4
2025,2025-08200-SG,Male ,Eastern,25 to 49,1
2025,2025-08201-SG,Male ,Toronto,25 to 49,34
2025,2025-08202-SG,Male ,Western,50+,1
2025,2025-08203-SG,Male ,Northern,25 to 49,3
2025,2025-08204-SG,Male ,Central,25 to 49,16
2025,2025-08205-SG,Male ,Toronto,25 to 49,9
2025,2025-08206-SG,Male ,Western,50+,7
2025,2025-08207-SG,Male ,Western,25 to 49,23
2025,2025-08208-SG,Male ,Central,25 to 49,66
2025,2025-08209-SG,Male ,Central,25 to 49,7
2025,2025-08210-SG,Male ,Toronto,18 to 24,18
2025,2025-08211-SG,Male ,Central,25 to 49,2
2025,2025-08212-SG,Male ,Central,25 to 49,7
2025,2025-08213-SG,Female,Central,25 to 49,57
2025,2025-08214-SG,Male ,Central,18 to 24,9
2025,2025-08215-SG,Female,Central,18 to 24,11
2025,2025-08216-SG,Male ,Central,18 to 24,18
2025,2025-08217-SG,Male ,Western,25 to 49,1
2025,2025-08218-SG,Male ,Toronto,25 to 49,19
2025,2025-08219-SG,Male ,Eastern,25 to 49,5
2025,2025-08220-SG,Female,Central,25 to 49,9
2025,2025-08221-SG,Male ,Western,25 to 49,2
2025,2025-08222-SG,Male ,Western,25 to 49,2
2025,2025-08223-SG,Male ,Eastern,18 to 24,3
2025,2025-08224-SG,Male ,Toronto,25 to 49,32
2025,2025-08225-SG,Male ,Central,25 to 49,11
2025,2025-08226-SG,Male ,Western,25 to 49,3
2025,2025-08227-SG,Female,Central,25 to 49,5
2025,2025-08228-SG,Male ,Eastern,18 to 24,1
2025,2025-08229-SG,Male ,Central,25 to 49,38
2025,2025-08230-SG,Male ,Central,50+,2
2025,2025-08231-SG,Female,Northern,18 to 24,2
2025,2025-08232-SG,Female,Western,25 to 49,3
2025,2025-08233-SG,Female,Central,25 to 49,54
2025,2025-08234-SG,Male ,Eastern,25 to 49,5
2025,2025-08235-SG,Female,Eastern,18 to 24,9
2025,2025-08236-SG,Female,Central,25 to 49,26
2025,2025-08237-SG,Male ,Central,25 to 49,2
2025,2025-08238-SG,Male ,Eastern,25 to 49,1
2025,2025-08239-SG,Male ,Toronto,50+,166
2025,2025-08240-SG,Male ,Central,25 to 49,4
2025,2025-08241-SG,Female,Central,25 to 49,2
2025,2025-08242-SG,Female,Central,25 to 49,68
2025,2025-08243-SG,Male ,Central,25 to 49,2
2025,2025-08244-SG,Male ,Eastern,25 to 49,1
2025,2025-08245-SG,Male ,Western,25 to 49,35
2025,2025-08246-SG,Female,Northern,25 to 49,1
2025,2025-08247-SG,Male ,Western,25 to 49,1
2025,2025-08248-SG,Female,Central,25 to 49,5
2025,2025-08249-SG,Male ,Eastern,25 to 49,1
2025,2025-08250-SG,Female,Eastern,18 to 24,6
2025,2025-08251-SG,Female,Northern,18 to 24,27
2025,2025-08252-SG,Male ,Western,50+,27
2025,2025-08253-SG,Female,Central,25 to 49,19
2025,2025-08254-SG,Male ,Eastern,25 to 49,10
2025,2025-08255-SG,Female,Central,25 to 49,10
2025,2025-08256-SG,Male ,Toronto,25 to 49,8
2025,2025-08257-SG,Male ,Northern,18 to 24,1
2025,2025-08258-SG,Female,Central,25 to 49,9
2025,2025-08259-SG,Male ,Northern,25 to 49,2
2025,2025-08260-SG,Male ,Toronto,25 to 49,7
2025,2025-08261-SG,Female,Eastern,25 to 49,2
2025,2025-08262-SG,Female,Northern,25 to 49,5
2025,2025-08263-SG,Male ,Northern,18 to 24,18
2025,2025-08264-SG,Male ,Central,25 to 49,4
2025,2025-08265-SG,Male ,Eastern,18 to 24,84
2025,2025-08266-SG,Male ,Northern,50+,2
2025,2025-08267-SG,Male ,Northern,25 to 49,4
2025,2025-08268-SG,Male ,Western,18 to 24,19
2025,2025-08269-SG,Male ,Central,25 to 49,2
2025,2025-08270-SG,Male ,Toronto,18 to 24,71
2025,2025-08271-SG,Male ,Eastern,18 to 24,1
2025,2025-08272-SG,Male ,Central,18 to 24,2
2025,2025-08273-SG,Male ,Central,25 to 49,1
2025,2025-08274-SG,Male ,Western,18 to 24,2
2025,2025-08275-SG,Male ,Eastern,25 to 49,13
2025,2025-08276-SG,Male ,Toronto,25 to 49,15
2025,2025-08277-SG,Male ,Toronto,25 to 49,5
2025,2025-08278-SG,Male ,Central,25 to 49,7
2025,2025-08279-SG,Male ,Northern,25 to 49,3
2025,2025-08280-SG,Male ,Central,25 to 49,1
2025,2025-08281-SG,Male ,Central,25 to 49,13
2025,2025-08282-SG,Male ,Toronto,25 to 49,59
2025,2025-08283-SG,Male ,Toronto,25 to 49,7
2025,2025-08284-SG,Male ,Northern,50+,6
2025,2025-08285-SG,Male ,Toronto,18 to 24,19
2025,2025-08286-SG,Female,Central,25 to 49,1
2025,2025-08287-SG,Male ,Northern,25 to 49,2
2025,2025-08288-SG,Male ,Western,50+,19
2025,2025-08289-SG,Male ,Central,25 to 49,1
2025,2025-08290-SG,Female,Central,18 to 24,1
2025,2025-08291-SG,Male ,Central,25 to 49,13
2025,2025-08292-SG,Male ,Central,50+,4
2025,2025-08293-SG,Male ,Central,25 to 49,14
2025,2025-08294-SG,Male ,Western,25 to 49,2
2025,2025-08295-SG,Male ,Western,25 to 49,2
2025,2025-08296-SG,Female,Central,18 to 24,8
2025,2025-08297-SG,Female,Central,50+,8
2025,2025-08298-SG,Male ,Central,25 to 49,1
2025,2025-08299-SG,Male ,Toronto,25 to 49,10
2025,2025-08300-SG,Female,Central,25 to 49,4
2025,2025-08301-SG,Male ,Toronto,25 to 49,88
2025,2025-08302-SG,Male ,Northern,25 to 49,4
2025,2025-08303-SG,Male ,Eastern,18 to 24,26
2025,2025-08304-SG,Male ,Central,25 to 49,4
2025,2025-08305-SG,Male ,Northern,25 to 49,4
2025,2025-08306-SG,Male ,Central,25 to 49,5
2025,2025-08307-SG,Male ,Western,25 to 49,2
2025,2025-08308-SG,Male ,Eastern,25 to 49,3
2025,2025-08309-SG,Male ,Eastern,25 to 49,2
2025,2025-08310-SG,Male ,Toronto,18 to 24,25
2025,2025-08311-SG,Male ,Central,25 to 49,5
2025,2025-08312-SG,Male ,Central,18 to 24,6
2025,2025-08313-SG,Male ,Central,25 to 49,5
2025,2025-08314-SG,Female,Central,25 to 49,9
2025,2025-08315-SG,Male ,Central,25 to 49,4
2025,2025-08316-SG,Male ,Central,18 to 24,9
2025,2025-08317-SG,Female,Central,25 to 49,72
2025,2025-08318-SG,Male ,Northern,25 to 49,8
2025,2025-08319-SG,Male ,Central,25 to 49,2
2025,2025-08320-SG,Female,Central,25 to 49,4
2025,2025-08321-SG,Female,Eastern,18 to 24,3
2025,2025-08322-SG,Male ,Northern,25 to 49,2
2025,2025-08323-SG,Female,Central,25 to 49,4
2025,2025-08324-SG,Female,Central,25 to 49,2
2025,2025-08325-SG,Male ,Toronto,25 to 49,10
2025,2025-08327-SG,Female,Western,25 to 49,2
2025,2025-08328-SG,Female,Northern,25 to 49,9
2025,2025-08329-SG,Female,Northern,25 to 49,4
2025,2025-08330-SG,Male ,Eastern,25 to 49,122
2025,2025-08331-SG,Male ,Eastern,18 to 24,2
2025,2025-08332-SG,Female,Central,25 to 49,6
2025,2025-08333-SG,Male ,Eastern,25 to 49,16
2025,2025-08334-SG,Male ,Northern,18 to 24,1
2025,2025-08335-SG,Male ,Eastern,25 to 49,213
2025,2025-08336-SG,Female,Central,18 to 24,1
2025,2025-08337-SG,Male ,Eastern,18 to 24,13
2025,2025-08338-SG,Male ,Central,18 to 24,1
2025,2025-08339-SG,Male ,Central,25 to 49,1
2025,2025-08340-SG,Female,Central,25 to 49,3
2025,2025-08341-SG,Male ,Central,50+,3
2025,2025-08342-SG,Female,Eastern,25 to 49,132
2025,2025-08343-SG,Male ,Northern,25 to 49,22
2025,2025-08344-SG,Male ,Western,25 to 49,2
2025,2025-08345-SG,Male ,Western,25 to 49,9
2025,2025-08346-SG,Male ,Western,50+,2
2025,2025-08347-SG,Female,Central,25 to 49,31
2025,2025-08348-SG,Male ,Northern,18 to 24,28
2025,2025-08349-SG,Male ,Eastern,25 to 49,6
2025,2025-08350-SG,Male ,Western,25 to 49,4
2025,2025-08351-SG,Male ,Eastern,25 to 49,2
2025,2025-08352-SG,Male ,Central,25 to 49,4
2025,2025-08353-SG,Male ,Central,25 to 49,36
2025,2025-08354-SG,Male ,Eastern,18 to 24,1
2025,2025-08355-SG,Male ,Central,18 to 24,3
2025,2025-08356-SG,Male ,Western,25 to 49,3
2025,2025-08357-SG,Male ,Western,25 to 49,3
2025,2025-08358-SG,Female,Central,25 to 49,1
2025,2025-08359-SG,Female,Eastern,25 to 49,1
2025,2025-08360-SG,Male ,Central,25 to 49,12
2025,2025-08361-SG,Female,Central,18 to 24,1
2025,2025-08362-SG,Male ,Toronto,18 to 24,42
2025,2025-08363-SG,Male ,Northern,25 to 49,1
2025,2025-08364-SG,Male ,Toronto,18 to 24,2
2025,2025-08365-SG,Male ,Eastern,25 to 49,8
2025,2025-08366-SG,Male ,Western,25 to 49,2
2025,2025-08367-SG,Male ,Central,18 to 24,2
2025,2025-08368-SG,Male ,Western,50+,14
2025,2025-08369-SG,Female,Eastern,25 to 49,43
2025,2025-08370-SG,Female,Northern,25 to 49,5
2025,2025-08371-SG,Male ,Central,25 to 49,7
2025,2025-08372-SG,Male ,Eastern,25 to 49,13
2025,2025-08373-SG,Male ,Central,18 to 24,2
2025,2025-08374-SG,Male ,Western,25 to 49,7
2025,2025-08375-SG,Female,Eastern,25 to 49,3
2025,2025-08376-SG,Male ,Western,25 to 49,4
2025,2025-08377-SG,Female,Western,18 to 24,17
2025,2025-08378-SG,Male ,Western,25 to 49,11
2025,2025-08379-SG,Female,Central,25 to 49,3
2025,2025-08380-SG,Female,Central,50+,17
2025,2025-08381-SG,Female,Eastern,25 to 49,2
2025,2025-08382-SG,Female,Central,25 to 49,2
2025,2025-08383-SG,Male ,Toronto,18 to 24,41
2025,2025-08384-SG,Male ,Western,18 to 24,15
2025,2025-08385-SG,Male ,Central,25 to 49,18
2025,2025-08386-SG,Male ,Central,25 to 49,34
2025,2025-08387-SG,Male ,Toronto,18 to 24,2
2025,2025-08388-SG,Male ,Toronto,25 to 49,7
2025,2025-08389-SG,Male ,Eastern,18 to 24,2
2025,2025-08390-SG,Female,Central,25 to 49,1
2025,2025-08391-SG,Female,Central,25 to 49,85
